"","1002","1001","from-internal","""ram"" <1002>","SIP/1002-00000004","Local/1001@from-internal-00000000;1","Dial","SIP/1001,,trIb(func-apply-sipheaders^s^1)","2022-06-20 10:09:12",,"2022-06-20 10:09:34",21,0,"NO ANSWER","DOCUMENTATION","1655719733.27",""
"","1002","1001","from-internal","""ram"" <1002>","Local/1001@from-internal-00000000;2","SIP/1001-00000006","Dial","SIP/1001,,trIb(func-apply-sipheaders^s^1)","2022-06-20 10:09:12",,"2022-06-20 10:09:14",1,0,"NO ANSWER","DOCUMENTATION","1655719752.32",""
"","1002","1001","from-internal","""ram"" <1002>","Local/1001@from-internal-00000000;2","Local/1001@from-internal-00000001;1","Dial","SIP/1001,,trIb(func-apply-sipheaders^s^1)","2022-06-20 10:09:14",,"2022-06-20 10:09:34",20,0,"NO ANSWER","DOCUMENTATION","1655719752.32",""
"","1002","1001","from-internal","""ram"" <1002>","Local/1001@from-internal-00000001;2","SIP/1001-00000007","Dial","SIP/1001,,trIb(func-apply-sipheaders^s^1)","2022-06-20 10:09:14",,"2022-06-20 10:09:17",3,0,"NO ANSWER","DOCUMENTATION","1655719754.41",""
"","1002","1001","from-internal","""ram"" <1002>","Local/1001@from-internal-00000001;2","Local/1001@from-internal-00000002;1","Dial","SIP/1001,,trIb(func-apply-sipheaders^s^1)","2022-06-20 10:09:17",,"2022-06-20 10:09:34",16,0,"NO ANSWER","DOCUMENTATION","1655719754.41",""
"","1002","1001","from-internal","""ram"" <1002>","Local/1001@from-internal-00000002;2","SIP/1001-00000008","Dial","SIP/1001,,trIb(func-apply-sipheaders^s^1)","2022-06-20 10:09:17",,"2022-06-20 10:09:34",16,0,"NO ANSWER","DOCUMENTATION","1655719757.50",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000009","SIP/1002-0000000a","Dial","SIP/1002,,trIb(func-apply-sipheaders^s^1)","2022-06-20 11:20:00","2022-06-20 11:20:04","2022-06-20 11:20:31",31,27,"ANSWERED","DOCUMENTATION","1655724000.89",""
"","1002","1001","from-internal","""ram"" <1002>","SIP/1002-00000000","SIP/1001-00000001","Dial","SIP/1001,,trIb(func-apply-sipheaders^s^1)","2022-06-21 05:31:14","2022-06-21 05:31:21","2022-06-21 05:31:40",25,18,"ANSWERED","DOCUMENTATION","1655789474.0",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000001","SIP/1002-00000002","Dial","SIP/1002,,trIb(func-apply-sipheaders^s^1)","2022-07-08 05:20:25","2022-07-08 05:20:38","2022-07-08 05:21:02",36,23,"ANSWERED","DOCUMENTATION","1657257625.5",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000000","SIP/1002-00000001","Dial","SIP/1002,,trIb(func-apply-sipheaders^s^1)","2022-07-18 06:36:37","2022-07-18 06:36:42","2022-07-18 06:36:47",10,4,"ANSWERED","DOCUMENTATION","1658126197.0",""
"","1001","*77","from-internal","""karthik"" <1001>","SIP/1001-00000002","","Record","/var/spool/asterisk/tmp/1001-ivrrecording.wav,,,k","2022-07-18 07:00:27","2022-07-18 07:00:29","2022-07-18 07:00:40",13,11,"ANSWERED","DOCUMENTATION","1658127627.17",""
"","1001","*99","from-internal","""karthik"" <1001>","SIP/1001-00000003","","Read","RECRESULT,,1,,,4","2022-07-18 07:00:51","2022-07-18 07:00:53","2022-07-18 07:01:39",47,45,"ANSWERED","DOCUMENTATION","1658127651.25",""
"","1001","*99","from-internal","""karthik"" <1001>","SIP/1001-00000004","","Read","RECRESULT,,1,,,4","2022-07-18 07:02:37","2022-07-18 07:02:39","2022-07-18 07:02:51",13,11,"ANSWERED","DOCUMENTATION","1658127757.33",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000005","SIP/1002-00000006","Dial","SIP/1002,15,trIb(func-apply-sipheaders^s^1)","2022-07-18 07:06:33",,"2022-07-18 07:06:37",4,0,"BUSY","DOCUMENTATION","1658127993.41",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000005","","VoiceMail","1002@default,b","2022-07-18 07:06:37","2022-07-18 07:06:37","2022-07-18 07:07:06",28,28,"ANSWERED","DOCUMENTATION","1658127993.41",""
"","1002","1002","from-internal","""ram"" <1002>","SIP/1002-00000007","SIP/1002-00000008","Dial","SIP/1002,15,trIb(func-apply-sipheaders^s^1)","2022-07-18 07:07:43",,"2022-07-18 07:07:43",0,0,"BUSY","DOCUMENTATION","1658128063.55",""
"","1002","1002","from-internal","""ram"" <1002>","SIP/1002-00000007","","VoiceMail","1002@default,b","2022-07-18 07:07:43","2022-07-18 07:07:43","2022-07-18 07:08:07",23,23,"ANSWERED","DOCUMENTATION","1658128063.55",""
"","1001","s","macro-dial-one","""karthik"" <1001>","SIP/1001-0000000a","Local/FMPR-1001@from-internal-00000000;1","ExecIf","0?Set(MASTER_CHANNEL(CONNECTEDLINE(name))=karthik)","2022-07-18 07:10:11","2022-07-18 07:10:11","2022-07-18 07:10:11",0,0,"ANSWERED","DOCUMENTATION","1658128205.79",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-00000009","Local/FMPR-1001@from-internal-00000000;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:10:05","2022-07-18 07:10:11","2022-07-18 07:10:11",5,0,"ANSWERED","DOCUMENTATION","1658128205.69",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-00000009","Local/FMGL-1002@from-internal-00000001;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:10:05",,"2022-07-18 07:10:11",5,0,"NO ANSWER","DOCUMENTATION","1658128205.69",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-00000009","SIP/1001-0000000a","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:10:11","2022-07-18 07:10:11","2022-07-18 07:10:18",7,7,"ANSWERED","DOCUMENTATION","1658128205.69",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-0000000b","SIP/1002-0000000c","Dial","SIP/1002,15,trIb(func-apply-sipheaders^s^1)","2022-07-18 07:10:24","2022-07-18 07:10:30","2022-07-18 07:10:39",15,8,"ANSWERED","DOCUMENTATION","1658128224.117",""
"","1002","1002","from-internal","""ram"" <1002>","SIP/1002-0000000d","SIP/1002-0000000e","Dial","SIP/1002,15,trIb(func-apply-sipheaders^s^1)","2022-07-18 07:10:55",,"2022-07-18 07:10:55",0,0,"BUSY","DOCUMENTATION","1658128255.134",""
"","1002","1002","from-internal","""ram"" <1002>","SIP/1002-0000000d","","VoiceMail","1002@default,b","2022-07-18 07:10:55","2022-07-18 07:10:55","2022-07-18 07:11:14",18,18,"ANSWERED","DOCUMENTATION","1658128255.134",""
"","1001","1001","from-internal","""karthik"" <1001>","Local/1001@from-internal-00000004;2","Local/FMPR-1001@from-internal-00000005;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:11:23",,"2022-07-18 07:11:27",3,0,"NO ANSWER","DOCUMENTATION","1658128283.161",""
"","1001","1001","from-internal","""karthik"" <1001>","Local/1001@from-internal-00000004;2","Local/FMGL-1002@from-internal-00000006;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:11:23",,"2022-07-18 07:11:27",3,0,"NO ANSWER","DOCUMENTATION","1658128283.161",""
"","1001","1001","from-internal","""karthik"" <1001>","Local/1001@from-internal-00000007;2","Local/FMPR-1001@from-internal-00000008;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:11:25",,"2022-07-18 07:11:27",1,0,"BUSY","DOCUMENTATION","1658128285.178",""
"","1001","1001","from-internal","""karthik"" <1001>","Local/1001@from-internal-00000007;2","Local/FMGL-1002@from-internal-00000009;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:11:25",,"2022-07-18 07:11:27",1,0,"NO ANSWER","DOCUMENTATION","1658128285.178",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-0000000f","Local/FMPR-1001@from-internal-00000002;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:11:21",,"2022-07-18 07:11:27",6,0,"NO ANSWER","DOCUMENTATION","1658128281.148",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-0000000f","Local/FMGL-1002@from-internal-00000003;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:11:21","2022-07-18 07:11:35","2022-07-18 07:11:35",14,0,"ANSWERED","DOCUMENTATION","1658128281.148",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-0000000f","SIP/1002-00000013","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:11:35","2022-07-18 07:11:35","2022-07-18 07:11:42",7,7,"ANSWERED","DOCUMENTATION","1658128281.148",""
"","1002","1001","from-internal","""ram"" <1002>","SIP/1002-00000015","Local/FMPR-1001@from-internal-0000000a;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:12:04",,"2022-07-18 07:12:07",3,0,"BUSY","DOCUMENTATION","1658128324.268",""
"","1002","1001","from-internal","""ram"" <1002>","SIP/1002-00000015","Local/FMGL-1002@from-internal-0000000b;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:12:04",,"2022-07-18 07:12:14",9,0,"NO ANSWER","DOCUMENTATION","1658128324.268",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-00000019","Local/FMPR-1001@from-internal-0000000c;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:13:20",,"2022-07-18 07:13:23",3,0,"BUSY","DOCUMENTATION","1658128400.305",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-00000019","Local/FMGL-1002@from-internal-0000000d;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:13:20","2022-07-18 07:13:29","2022-07-18 07:13:29",9,0,"ANSWERED","DOCUMENTATION","1658128400.305",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-00000019","SIP/1002-0000001b","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:13:29","2022-07-18 07:13:29","2022-07-18 07:13:37",7,7,"ANSWERED","DOCUMENTATION","1658128400.305",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-0000001d","SIP/1002-0000001e","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:13:48",,"2022-07-18 07:13:51",3,0,"BUSY","DOCUMENTATION","1658128428.359",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-0000001d","SIP/1002-0000001f","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:13:48",,"2022-07-18 07:13:48",0,0,"BUSY","DOCUMENTATION","1658128428.359",""
"","1001","s","ivr-2","""karthik"" <1001>","SIP/1001-0000001d","","WaitExten","10,","2022-07-18 07:13:51","2022-07-18 07:13:51","2022-07-18 07:14:13",21,21,"ANSWERED","DOCUMENTATION","1658128428.359",""
"","1002","1002","from-internal","""ram"" <1002>","SIP/1002-00000020","SIP/1002-00000021","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:14:20",,"2022-07-18 07:14:20",0,0,"BUSY","DOCUMENTATION","1658128460.379",""
"","1002","1002","from-internal","""ram"" <1002>","SIP/1002-00000020","SIP/1002-00000022","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:14:20",,"2022-07-18 07:14:20",0,0,"BUSY","DOCUMENTATION","1658128460.379",""
"","1002","s","ivr-2","""ram"" <1002>","SIP/1002-00000020","","WaitExten","10,","2022-07-18 07:14:20","2022-07-18 07:14:20","2022-07-18 07:14:28",7,7,"ANSWERED","DOCUMENTATION","1658128460.379",""
"","1002","1001","from-internal","""ram"" <1002>","SIP/1002-00000023","Local/FMPR-1001@from-internal-0000000e;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:14:36",,"2022-07-18 07:14:39",3,0,"BUSY","DOCUMENTATION","1658128476.399",""
"","1002","1001","from-internal","""ram"" <1002>","SIP/1002-00000023","Local/FMGL-1002@from-internal-0000000f;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:14:36",,"2022-07-18 07:14:47",11,0,"NO ANSWER","DOCUMENTATION","1658128476.399",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000027","SIP/1002-00000028","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:15:06","2022-07-18 07:15:10","2022-07-18 07:15:12",5,1,"ANSWERED","DOCUMENTATION","1658128506.436",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000027","SIP/1002-00000029","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:15:06",,"2022-07-18 07:15:06",0,0,"BUSY","DOCUMENTATION","1658128506.436",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-0000002a","SIP/1002-0000002b","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:15:26",,"2022-07-18 07:15:30",3,0,"BUSY","DOCUMENTATION","1658128526.459",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-0000002a","SIP/1002-0000002c","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:15:26",,"2022-07-18 07:15:26",0,0,"BUSY","DOCUMENTATION","1658128526.459",""
"","1001","s","ivr-2","""karthik"" <1001>","SIP/1001-0000002a","","WaitExten","10,","2022-07-18 07:15:30","2022-07-18 07:15:30","2022-07-18 07:15:51",21,21,"ANSWERED","DOCUMENTATION","1658128526.459",""
"","1001","s","macro-dial-one","""karthik"" <1001>","SIP/1001-0000002e","Local/FMPR-1001@from-internal-00000010;1","ExecIf","0?Set(MASTER_CHANNEL(CONNECTEDLINE(name))=karthik)","2022-07-18 07:16:02","2022-07-18 07:16:02","2022-07-18 07:16:02",0,0,"ANSWERED","DOCUMENTATION","1658128558.489",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-0000002d","Local/FMPR-1001@from-internal-00000010;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:15:58","2022-07-18 07:16:02","2022-07-18 07:16:02",4,0,"ANSWERED","DOCUMENTATION","1658128558.479",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-0000002d","Local/FMGL-1002@from-internal-00000011;1","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:15:58",,"2022-07-18 07:16:02",3,0,"NO ANSWER","DOCUMENTATION","1658128558.479",""
"","1001","1001","from-internal","""karthik"" <1001>","SIP/1001-0000002d","SIP/1001-0000002e","Dial","Local/FMPR-1001@from-internal&Local/FMGL-1002@from-internal,26,trIM(auto-blkvm)","2022-07-18 07:16:02","2022-07-18 07:16:02","2022-07-18 07:16:07",4,4,"ANSWERED","DOCUMENTATION","1658128558.479",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-0000002f","SIP/1002-00000030","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:16:11","2022-07-18 07:16:13","2022-07-18 07:16:18",6,4,"ANSWERED","DOCUMENTATION","1658128571.527",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-0000002f","SIP/1002-00000031","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:16:11",,"2022-07-18 07:16:11",0,0,"BUSY","DOCUMENTATION","1658128571.527",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000032","SIP/1002-00000033","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:16:27",,"2022-07-18 07:16:33",6,0,"BUSY","DOCUMENTATION","1658128587.550",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000032","SIP/1002-00000034","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:16:27",,"2022-07-18 07:16:27",0,0,"BUSY","DOCUMENTATION","1658128587.550",""
"","1001","s","ivr-2","""karthik"" <1001>","SIP/1001-00000032","","WaitExten","10,","2022-07-18 07:16:33","2022-07-18 07:16:33","2022-07-18 07:16:39",5,5,"ANSWERED","DOCUMENTATION","1658128587.550",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000035","SIP/1002-00000036","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:17:37","2022-07-18 07:17:40","2022-07-18 07:17:44",7,4,"ANSWERED","DOCUMENTATION","1658128657.570",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000035","SIP/1002-00000037","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:17:37",,"2022-07-18 07:17:37",0,0,"BUSY","DOCUMENTATION","1658128657.570",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-00000039","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:17:57",,"2022-07-18 07:17:59",2,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-0000003a","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:17:57",,"2022-07-18 07:17:57",0,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-0000003b","Dial","SIP/1002&SIP/1002,22,trIIM(auto-blkvm)","2022-07-18 07:17:59",,"2022-07-18 07:18:07",7,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-0000003c","Dial","SIP/1002&SIP/1002,22,trIIM(auto-blkvm)","2022-07-18 07:17:59",,"2022-07-18 07:17:59",0,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-0000003d","Dial","SIP/1002&SIP/1002,22,trIIIM(auto-blkvm)","2022-07-18 07:18:07",,"2022-07-18 07:18:29",22,0,"NO ANSWER","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-0000003e","Dial","SIP/1002&SIP/1002,22,trIIIM(auto-blkvm)","2022-07-18 07:18:07",,"2022-07-18 07:18:07",0,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-0000003f","Dial","SIP/1002&SIP/1002,22,trIIIIM(auto-blkvm)","2022-07-18 07:18:29",,"2022-07-18 07:18:35",5,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-00000040","Dial","SIP/1002&SIP/1002,22,trIIIIM(auto-blkvm)","2022-07-18 07:18:29",,"2022-07-18 07:18:29",0,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-00000041","Dial","SIP/1002&SIP/1002,22,trIIIIIM(auto-blkvm)","2022-07-18 07:18:35",,"2022-07-18 07:18:39",4,0,"NO ANSWER","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-did-direct","""karthik"" <1001>","SIP/1001-00000038","SIP/1002-00000042","Dial","SIP/1002&SIP/1002,22,trIIIIIM(auto-blkvm)","2022-07-18 07:18:35",,"2022-07-18 07:18:35",0,0,"BUSY","DOCUMENTATION","1658128677.593",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000043","SIP/1002-00000044","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:20:07","2022-07-18 07:20:10","2022-07-18 07:20:12",5,1,"ANSWERED","DOCUMENTATION","1658128807.658",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000043","SIP/1002-00000045","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:20:07",,"2022-07-18 07:20:07",0,0,"BUSY","DOCUMENTATION","1658128807.658",""
"","1001","1002","from-internal","""karthik"" <1001>","SIP/1001-00000046","SIP/1002-00000047","Dial","SIP/1002&SIP/1002,22,trIM(auto-blkvm)","2022-07-18 07:20:17",,"2022-07-18 07:20:19",2,0,"BUSY","DOCUMENTATION","1658128817.681",""
